ds,yhat,yhat_lower,yhat_upper
2021-12-06,525.5558346177631,110.23132940996072,940.3238873051858
2021-12-07,525.6356357728316,82.70998279789421,980.5801965998683
2021-12-08,525.7154369279001,130.46302686608874,930.7145380918666
2021-12-09,525.7952380829687,78.52129197832622,936.6887041184586
2021-12-10,525.8750392380373,84.81149952917016,954.2446769955916
2021-12-11,525.9548403931058,20.570722220225928,922.9544209971394
2021-12-12,526.0346415481742,120.90144310299594,1004.4155214384489
2021-12-13,526.1144427032427,105.27053076993666,924.2339831619695
2021-12-14,526.1942438583113,112.82148570203921,948.5450592532876
2021-12-15,526.2740450133798,93.04232086573332,953.0799717477216
2021-12-16,526.3538461684484,102.83777026115726,974.7934425547863
2021-12-17,526.4336473235169,126.04363950996058,953.625246647155
2021-12-18,526.5134484785854,105.4968556429755,956.4203217169035
2021-12-19,526.5932496336538,90.66526760504395,931.901828587825
2021-12-20,526.6730507887224,92.77491452184434,968.7958859528311
2021-12-21,526.7528519437909,103.41757790572255,966.2698606414913
2021-12-22,526.8326530988595,102.26973767187214,924.2523519792954
2021-12-23,526.912454253928,82.24388803322226,940.2427748478032
2021-12-24,526.9922554089965,61.99033778555444,964.3472240488288
2021-12-25,527.072056564065,91.66196919167857,951.9782921982393
2021-12-26,527.1518577191335,103.19780495977085,931.6255144001045
2021-12-27,527.231658874202,103.13994835069357,966.4577042504014
2021-12-28,527.3114600292706,97.32850251238047,963.6501262970761
2021-12-29,527.3912611843391,122.95115652933376,964.5416622524356
2021-12-30,527.4710623394076,130.95868939623776,962.2406738972649
2021-12-31,527.5508634944761,97.83769330443772,928.4792956830894
2022-01-01,527.6306646495447,73.19090361249164,964.3663165004308
2022-01-02,527.7104658046131,96.4020221110253,924.5578950350672
2022-01-03,527.7902669596817,103.9178233667934,977.1118750162541
2022-01-04,527.8700681147502,101.40340390802545,962.416536180371
2022-01-05,527.9498692698187,80.65905443806022,949.6913183979734
2022-01-06,528.0296704248873,96.88176498520266,984.8706655572947
2022-01-07,528.1094715799558,84.1292625619691,926.120439794836
2022-01-08,528.1892727350242,102.60504365513457,972.5533215898648
2022-01-09,528.2690738900928,96.45052020638445,952.5144964497593
2022-01-10,528.3488750451613,71.95310418652453,932.1256950648084
2022-01-11,528.4286762002298,123.22588360433627,931.5336267301242
2022-01-12,528.5084773552984,86.54953069080804,959.9340217186577
2022-01-13,528.5882785103669,118.70190680379686,955.582902753522
2022-01-14,528.6680796654355,146.5272272879956,961.4300290177059
2022-01-15,528.747880820504,85.86236444428768,975.4577030380283
2022-01-16,528.8276819755724,103.46959309984969,962.6613345438443
2022-01-17,528.9074831306409,125.44007254416415,1010.6300440758744
2022-01-18,528.9872842857095,125.07219604275454,945.8274653800523
2022-01-19,529.067085440778,80.87402753197692,974.8408743112367
2022-01-20,529.1468865958466,83.31230581479025,955.873767186762
2022-01-21,529.2266877509151,92.38655854410042,974.1105927527944
2022-01-22,529.3064889059835,115.03954166173617,978.4664953360619
2022-01-23,529.386290061052,114.11620672068754,938.8536991515505
2022-01-24,529.4660912161206,129.6762122569498,953.3519363327619
2022-01-25,529.5458923711891,79.70508067366954,966.403458160594
2022-01-26,529.6256935262577,115.6137600155896,947.7931581778706
2022-01-27,529.7054946813262,112.12245868843283,941.4831484652276
2022-01-28,529.7852958363947,61.06288718267222,939.9736971200781
2022-01-29,529.8650969914631,87.4617789413895,941.9616619877621
2022-01-30,529.9448981363362,114.64398112610218,951.1156432832577
2022-01-31,530.0246992812092,85.79963782938769,968.3086595178183
2022-02-01,530.1045004260824,82.49171509352115,969.5019075329457
2022-02-02,530.1843015709553,125.62238282532627,954.0362797964877
2022-02-03,530.2641027158284,86.38057702247121,962.3187158629066
2022-02-04,530.3439038607015,100.22864877201782,959.4889975890021
2022-02-05,530.4237050055746,104.64468416521223,959.8639508597877
2022-02-06,530.5035061504475,119.80686496142897,967.001049172008
2022-02-07,530.5833072953207,87.951736057923,924.4801455192836
2022-02-08,530.6631084401937,87.86664584927081,959.7159475903636
2022-02-09,530.7429095850667,82.45764299968863,972.9042198199089
2022-02-10,530.8227107299398,108.65810697261321,981.5086065412999
2022-02-11,530.9025118748128,107.90521354131005,949.8692738431755
2022-02-12,530.982313019686,85.55682532992935,932.0745549906972
2022-02-13,531.0621141645589,105.6517727670958,991.9209732772667
2022-02-14,531.141915309432,105.8688430660711,966.6288020260031
2022-02-15,531.221716454305,95.29433320396639,908.834169786769
2022-02-16,531.3015175991782,122.11186304381815,987.6024795803781
2022-02-17,531.3813187440511,127.33520630526056,957.9430042376529
2022-02-18,531.4611198889243,111.90967534608934,977.7697264186039
2022-02-19,531.5409210337973,101.78973232782899,972.3920175663392
2022-02-20,531.6207221786703,87.15335437734592,966.2741333712933
2022-02-21,531.7005233235434,140.9881397737324,949.4653691005931
2022-02-22,531.7803244684164,88.71957761667723,954.6155910903223
2022-02-23,531.8601256132895,104.69204907107626,983.084426720728
2022-02-24,531.9399267581626,82.95943812516259,925.5588967903333
2022-02-25,532.0197279030356,79.74548782058086,944.4523725648831
2022-02-26,532.0995290479086,107.43134980597321,985.6834799666549
2022-02-27,532.1793301927818,59.70662091995608,922.5903444264176
2022-02-28,532.2591313376548,100.1453444496175,958.3815361410221
2022-03-01,532.3389324825278,138.56325140478484,944.7577876986111
2022-03-02,532.4187336274009,96.35656657765085,987.7288471767021
2022-03-03,532.498534772274,91.74806885177571,963.8874584500676
2022-03-04,532.578335917147,83.6330377041352,988.3884973445246
2022-03-05,532.65813706202,123.64982409275008,968.555865696655
2022-03-06,532.7379382068931,130.95378527630567,966.0524341131187
2022-03-07,532.8177393517661,127.35802513747666,948.4113603171701
2022-03-08,532.8975404966392,114.82638445392523,939.0240672859355
2022-03-09,532.9773416415122,134.56747987822038,988.6764853575768
2022-03-10,533.0571427863853,136.48057939410387,954.3347327299397
2022-03-11,533.1369439312584,102.29842856945088,983.9404541972082
2022-03-12,533.2167450761314,91.99041324965062,953.4582924817071
2022-03-13,533.2965462210044,92.2519332137102,958.2989914162365
2022-03-14,533.3763473658776,103.48002990899518,963.0847814812612
2022-03-15,533.4561485107506,133.96214075231305,965.5425050439604
2022-03-16,533.5359496556237,119.81403256132388,961.5823999749152
2022-03-17,533.6157508004967,120.83830708143978,931.7777908940321
2022-03-18,533.6955519453697,80.45092487905816,963.5923905982165
2022-03-19,533.7753530902428,97.16970918181227,962.5847849271786
2022-03-20,533.8551542351158,126.50848914285548,948.8041918920204
2022-03-21,533.9349553799889,69.19647604299315,962.8630122828464
2022-03-22,534.0147565248619,64.05147137779495,963.3933625952983
2022-03-23,534.0945576697351,118.67696060000651,993.3019638699374
2022-03-24,534.174358814608,81.1195688587244,983.4304688193367
2022-03-25,534.2541599594811,118.87767886070873,913.8273015450026
2022-03-26,534.3339611043542,102.75861642964519,954.92438991143
2022-03-27,534.4137622492273,121.13829689701397,983.6596652681885
2022-03-28,534.4935633941004,83.88483584741265,932.8868373387439
2022-03-29,534.5733645525985,92.13870998259941,959.2324287752964
2022-03-30,534.6531657110967,117.22116478899339,949.3727681083378
2022-03-31,534.7329668695947,116.53665190695584,972.1417908447289
2022-04-01,534.8127680280929,84.64122885546233,958.6079464172201
2022-04-02,534.892569186591,80.47237505817067,946.3200418471389
2022-04-03,534.9723703450891,98.84417460686875,959.7644754781975
2022-04-04,535.0521715035873,130.48022738027186,936.4351367149009
2022-04-05,535.1319726620853,101.36595153084062,977.2097433481663
2022-04-06,535.2117738205835,112.73694902331623,977.6230652781602
2022-04-07,535.2915749790816,121.10666293425797,968.3150575348996
2022-04-08,535.3713761375798,100.92519129607957,957.3464678788831
2022-04-09,535.4511772960778,91.87156724828728,981.9501960814778
2022-04-10,535.530978454576,91.28241010523598,944.6729126832658
2022-04-11,535.6107796130741,98.53350308339581,972.3285962576059
2022-04-12,535.6905807715722,113.80863843212981,974.3305181277726
2022-04-13,535.7703819300704,111.90501724198683,948.3064382421933
2022-04-14,535.8501830885685,119.02655506807615,969.8550857070203
2022-04-15,535.9299842470666,106.79035883669128,962.538753454315
2022-04-16,536.0097854055648,116.87367144520154,949.1460133396945
2022-04-17,536.0895865640629,116.32632957318874,972.927799166499
2022-04-18,536.169387722561,113.76412024332735,946.6886929642188
2022-04-19,536.2491888810591,112.91757574305477,947.0666310297935
2022-04-20,536.3289900395573,121.31475398124886,993.6631606315653
2022-04-21,536.4087911980554,132.69533766593213,960.4051857739029
2022-04-22,536.4885923565536,112.95121704358168,981.6558712195219
2022-04-23,536.5683935150516,92.00307160947911,966.0163189103976
2022-04-24,536.6481946735497,88.16673275439214,944.1513899923948
2022-04-25,536.7279958320479,116.08496081985326,991.3153478156439
2022-04-26,536.807796990546,97.03829995485572,943.5535006903923
2022-04-27,536.8875981490442,120.56591934708402,977.9043954548181
2022-04-28,536.9673993075422,80.11591339288508,951.705157960162
2022-04-29,537.0472004660404,112.00846487072958,985.8477444041647
2022-04-30,537.1270016245385,98.59030089288503,958.241319229665
2022-05-01,537.2068027830366,98.93972525940936,952.8872526774732
2022-05-02,537.2866039415347,114.90655871034589,971.9310913561646
2022-05-03,537.3664051000329,96.40281557823683,970.3737359759069
2022-05-04,537.446206258531,103.32889298820986,980.5513941304574
2022-05-05,537.5260074170292,92.09274733956319,974.0739637674734
2022-05-06,537.6058085755272,138.558626809936,963.1984470041238
2022-05-07,537.6856097340254,113.91563619315312,944.2123251374602
2022-05-08,537.7654108925235,107.4100490757936,979.0803060494393
2022-05-09,537.8452120510217,108.95120439983725,975.0387246472808
2022-05-10,537.9250132095198,129.14840238339562,960.4618623452898
2022-05-11,538.004814368018,118.46800240644279,991.0934279661006
2022-05-12,538.084615526516,97.10513031179875,1012.3223810354893
2022-05-13,538.1644166850141,124.6778391485965,945.5588604363824
2022-05-14,538.2442178435123,127.68703589926317,954.558735057238
2022-05-15,538.3240190020103,94.56777693458723,955.085174109547
2022-05-16,538.4038201605085,111.00420067010127,986.124367154083
2022-05-17,538.4836213190066,99.5723781260588,968.9600784778347
2022-05-18,538.5634224775048,104.23790253990285,937.7801507856251
2022-05-19,538.6432236360029,158.28686967179817,955.2060819380378
2022-05-20,538.723024794501,104.46342998660893,945.2012321727162
2022-05-21,538.8028259529991,111.39791776097977,949.3902909173753
2022-05-22,538.8826271114973,94.14939278562531,973.5109964610075
2022-05-23,538.9624282699954,110.20004367855552,950.5988991594743
2022-05-24,539.0422294284936,135.13213942339038,937.9588385827451
2022-05-25,539.1220305869916,114.8873995584198,958.4957340617344
2022-05-26,539.2018317454897,117.63143378737227,974.8324752402826
2022-05-27,539.2816328619987,99.81383246903107,935.6533382784588
2022-05-28,539.3614339785075,101.98089755485803,983.0755721238735
2022-05-29,539.4412350950164,111.2401905973454,966.7291678929935
2022-05-30,539.5210362115254,113.97051450974368,940.0509409789128
2022-05-31,539.6008373280342,123.73118268052353,970.6292152417433
2022-06-01,539.6806384445431,115.0937249960228,971.4976319876889
2022-06-02,539.7604395610521,103.99612332468543,960.9504872299065
2022-06-03,539.8402406775609,125.93983135040237,956.3789054801812
2022-06-04,539.9200417940698,132.75809288638882,968.4553211499915
2022-06-05,539.9998429105788,99.09172851005813,1005.9417549196229
2022-06-06,540.0796440270876,112.50266912460545,969.1705954913256
2022-06-07,540.1594451435966,114.90052260170215,949.5090063306235
2022-06-08,540.2392462601055,105.38449632026044,929.7096623862452
2022-06-09,540.3190473766143,94.25914981885842,956.6091261414965
2022-06-10,540.3988484931232,134.50487186624125,934.259897936806
2022-06-11,540.4786496096322,141.8306822703721,1001.0654270763285
2022-06-12,540.558450726141,142.06992953480034,977.278565911393
2022-06-13,540.6382518426499,104.82821543529357,935.9425658175987
2022-06-14,540.7180529591589,135.0158457375846,972.9192290277564
2022-06-15,540.7978540756677,112.71196012789069,958.6423428247281
2022-06-16,540.8776551921767,101.71562511276184,967.4083627779061
2022-06-17,540.9574563086854,120.7838603101847,954.8449880890286
2022-06-18,541.0372574251944,112.85372008538906,992.1540709906267
2022-06-19,541.1170585417033,109.70851688783064,970.8569926298704
2022-06-20,541.1968596582122,126.86732667882227,963.1842640603187
2022-06-21,541.2766607747211,124.24822520409177,980.2720491041702
2022-06-22,541.35646189123,113.44999025080052,923.4606451262459
2022-06-23,541.436263007739,134.62626975830767,956.7953834504631
2022-06-24,541.5160641242478,147.68892024026718,965.1839586431046
2022-06-25,541.5958652407567,112.46624144818195,976.6796588237208
2022-06-26,541.6756663572655,119.57657343443377,990.7768719956257
2022-06-27,541.7554674737745,100.12152863814713,965.4344587977209
2022-06-28,541.8352685902834,111.83606822903779,931.2922447677076
2022-06-29,541.9150697067923,135.7099236040818,972.0513799008803
2022-06-30,541.9948708233012,110.40573016622086,988.9746876244714
2022-07-01,542.0746719398102,132.45378604716925,989.6266875190374
2022-07-02,542.154473056319,101.8914044299943,930.5311358282178
2022-07-03,542.2342741728279,123.45948888521063,990.9020527270997
2022-07-04,542.3140752893368,88.1399672093511,999.1744446049604
2022-07-05,542.3938764058457,83.40313811949197,981.8793046193371
2022-07-06,542.4736775223546,99.69865939519347,970.9040671098869
2022-07-07,542.5534786388635,129.3567521902127,983.5352944538596
2022-07-08,542.6332797553724,84.6047350943556,953.875340904781
2022-07-09,542.7130808718813,132.89696834994282,974.36351128461
2022-07-10,542.7928819883901,97.82921633817412,963.7209574776505
2022-07-11,542.872683104899,105.92558914841476,990.2192793248984
2022-07-12,542.952484221408,154.37297451684697,959.8581722537149
2022-07-13,543.0322853379168,106.8424654013936,1001.1363124142997
2022-07-14,543.1120864544258,108.90689754683166,963.2767950443426
2022-07-15,543.1918875709347,148.53372570389297,975.3253571194092
2022-07-16,543.2716886874435,111.92777247661074,984.1326670220064
2022-07-17,543.3514898039524,116.63644944873124,977.9560319137029
2022-07-18,543.4312909204614,118.1151978488839,979.1622883010809
2022-07-19,543.5110920369702,109.829396920017,940.9808457255685
2022-07-20,543.5908931534791,110.93675752267723,963.5516347868406
2022-07-21,543.6706942699881,130.69778967025835,983.1341713941949
2022-07-22,543.7504953864969,121.42087257520313,954.25432157939
2022-07-23,543.8302965030058,111.84344301936578,982.330874168389
2022-07-24,543.9100976150419,149.5337883688066,983.4885904886127
2022-07-25,543.9898987270781,112.5514524344527,978.7365962194115
2022-07-26,544.0696998391143,105.5582034542816,964.6610068512974
2022-07-27,544.1495009511505,110.43449751949649,953.1683031649437
2022-07-28,544.2293020631865,112.95008550976397,994.104039987327
2022-07-29,544.3091031752227,134.98153606488248,967.9007689578201
2022-07-30,544.3889042872589,98.30242478467031,961.3866491025691
2022-07-31,544.468705399295,107.13811061706143,994.4711575675466
2022-08-01,544.5485065113312,103.37588485685312,977.6311481965423
2022-08-02,544.6283076233674,130.98680903296068,950.2008232862314
2022-08-03,544.7081087354035,112.11387320685299,969.9052890934995
2022-08-04,544.7879098474397,107.81084875922073,954.7107408878602
2022-08-05,544.8677109594759,138.58398438827606,964.1841544154289
2022-08-06,544.9475120715119,108.84740428614558,969.3594551029266
2022-08-07,545.0273131835481,118.36958997465628,951.6406049948291
2022-08-08,545.1071142955842,131.16007795466996,971.0263900794127
2022-08-09,545.1869154076205,110.88955605109545,990.8771124456989
2022-08-10,545.2667165196566,114.42836322297325,983.7161412945388
2022-08-11,545.3465176316928,119.79751702161221,998.859664715908
2022-08-12,545.4263187437289,104.88824901041457,984.3767498793982
2022-08-13,545.5061198557651,100.96048083722418,968.2353507173696
2022-08-14,545.5859209678013,121.88390685294519,976.9584676908501
2022-08-15,545.6657220798373,116.89636304860484,960.1932537479626
2022-08-16,545.7455231918735,103.52918533397555,981.2189956147242
2022-08-17,545.8253243039097,103.11298935988003,964.3942879007428
2022-08-18,545.9051254159458,46.04082358694223,978.3669918051218
2022-08-19,545.984926527982,76.72999208525563,977.5972070076092
2022-08-20,546.0647276400182,96.88180534950692,978.2078886051105
2022-08-21,546.1445287520544,112.64876137343117,955.2549997318561
2022-08-22,546.2243298640905,99.27165479929266,971.4252440636743
2022-08-23,546.3041309761265,124.76090128199728,993.0210331513022
2022-08-24,546.3839320881629,133.27381781487003,1003.4408252848132
2022-08-25,546.4637332001989,108.90232117238115,984.119406094767
2022-08-26,546.5435343122351,126.58407185047484,979.4807658301377
2022-08-27,546.6233354242712,90.84286380614095,1014.0451557388359
2022-08-28,546.7031365363075,121.65664533415321,1021.5621156578791
2022-08-29,546.7829376483436,100.18014495687385,976.5846205035524
2022-08-30,546.8627387603797,111.30741935258128,956.7743980077682
2022-08-31,546.9425398724159,100.43626692236748,916.4659230722573
2022-09-01,547.0223409844521,129.25717515150296,980.3650479352018
2022-09-02,547.1021420964881,141.39461278588624,957.6114211209265
2022-09-03,547.1819432085243,107.19999837451941,962.1420939766193
2022-09-04,547.2617443205605,132.00432827075724,976.1184187827811
2022-09-05,547.3415454325967,140.37311802804015,994.6799214634615
2022-09-06,547.4213465446328,107.41102226866865,964.4529118791203
2022-09-07,547.501147656669,120.87598789424224,956.4142364344002
2022-09-08,547.5809487687052,118.88863514628936,946.6857408472417
2022-09-09,547.6607498807413,83.11447173661004,1004.4745258975644
2022-09-10,547.7405509927775,137.06165682481503,981.2575943308195
2022-09-11,547.8203521048137,111.75045322305402,955.0691351228832
2022-09-12,547.9001532168497,111.34268969405242,944.3004365991101
2022-09-13,547.9799543288859,125.12627080353363,1021.5218389784995
2022-09-14,548.059755440922,136.02027404057208,967.3096771323825
2022-09-15,548.1395565529582,119.94285294573754,965.2364375367698
2022-09-16,548.2193576649944,128.83671553581436,1026.0404440054442
2022-09-17,548.2991587770305,125.12656498052249,994.744302409358
2022-09-18,548.3789598890667,131.9951944348624,1008.5575907213167
2022-09-19,548.4587610011029,123.99186755499535,970.7536825449982
2022-09-20,548.5385621035794,127.06383840150662,959.2230360754772
2022-09-21,548.618363206056,94.93978461077504,975.2068555498626
2022-09-22,548.6981643085325,102.12095905631202,951.9329212098468
2022-09-23,548.777965411009,118.12803383102255,958.8442139910367
2022-09-24,548.8577665134856,125.2765106171799,1006.103175073409
2022-09-25,548.937567615962,85.51854533869763,973.7059788011398
2022-09-26,549.0173687184387,125.75738173156608,981.2759003141493
2022-09-27,549.0971698209152,127.33746633966909,972.6723536286223
2022-09-28,549.1769709233917,134.83805451495152,960.3998852122556
2022-09-29,549.2567720258683,130.98023412081915,1005.9934529690992
2022-09-30,549.3365731283448,128.16229583691774,1018.1479896094885
2022-10-01,549.4163742308214,132.84385816451274,998.3047294532934
2022-10-02,549.4961753332979,125.6090871154226,966.3392359016733
2022-10-03,549.5759764357745,113.38276636873691,950.0667751995619
2022-10-04,549.655777538251,117.26962650948212,974.3709063409991
2022-10-05,549.7355786407275,164.0019354274814,981.0045636089477
2022-10-06,549.8153797432041,138.75638759130146,994.4844973146705
2022-10-07,549.8951808456806,133.7657164718397,980.128610706212
2022-10-08,549.9749819481572,118.06515201830155,1008.5099300292992
2022-10-09,550.0547830506337,121.943263938021,966.7008558520569
2022-10-10,550.1345841531102,77.92994229428001,949.0844161211318
2022-10-11,550.2143852555866,123.7421128761551,985.4157212277071
2022-10-12,550.2941863580633,148.8116381020184,999.6489769436674
2022-10-13,550.3739874605398,146.3844180730064,970.2997585488649
2022-10-14,550.4537885630162,133.32327483327217,958.5906440265004
2022-10-15,550.5335896654929,166.61829138175148,976.5898389426795
2022-10-16,550.6133907679693,115.34289653419981,950.125474704558
2022-10-17,550.693191870446,126.5046364641421,1009.4159145481677
2022-10-18,550.7729929729225,128.00603495535594,949.6834326289899
2022-10-19,550.852794075399,129.8000964898198,997.8243276980226
2022-10-20,550.9325951778756,129.42213640440306,983.2058260969809
2022-10-21,551.012396280352,113.13472618783767,984.2133146837558
2022-10-22,551.0921973828287,134.77607167759564,1024.179770585085
2022-10-23,551.1719984853052,121.49939283419478,959.6926795399147
2022-10-24,551.2517995877818,122.04178106084048,981.4859779893109
2022-10-25,551.3316006902583,110.32942469585545,979.8602830230976
2022-10-26,551.4114017927348,108.37855963802402,975.3846269107793
2022-10-27,551.4912028952114,136.46858937463034,979.0475172902951
2022-10-28,551.5710039976879,114.28874130736328,993.3876136172844
2022-10-29,551.6508051001645,108.45412213464891,982.5448031749589
2022-10-30,551.730606202641,112.29769471221239,959.0355801033274
2022-10-31,551.8104073051175,130.86316913643532,975.5133516046847
2022-11-01,551.890208407594,102.87091698750145,954.8289668868143
2022-11-02,551.9700095100706,127.24573154850867,977.684492151882
2022-11-03,552.049810612547,126.90880687954872,943.3686405828792
2022-11-04,552.1296117150235,109.8655702896793,987.0563553454687
2022-11-05,552.2094128175002,129.1060846086345,954.4183137663862
2022-11-06,552.2892139199766,76.87473825735184,979.6138207735561
2022-11-07,552.3690150224533,80.28464269277174,979.0896087293986
2022-11-08,552.4488161249297,145.2118150889789,975.8194098626041
2022-11-09,552.5286172274062,122.98063437387212,979.849833088298
2022-11-10,552.6084183298829,118.83976094445072,1002.1025733634483
2022-11-11,552.6882194323593,135.2289945239236,998.2502639557165
2022-11-12,552.768020534836,106.07308347236973,980.5464128797664
2022-11-13,552.8478216373124,149.08232679140812,1003.545531680349
2022-11-14,552.927622739789,129.67765172243134,955.0174564202521
2022-11-15,553.0074238422656,121.21641982080163,1007.4538029638666
2022-11-16,553.087224944742,72.03772461733948,985.4543037678186
2022-11-17,553.1670260472187,111.16619947685416,980.0125240459815
2022-11-18,553.2468271724914,127.92505847959595,974.9999791217033
2022-11-19,553.3266282977642,106.2763927139724,966.663114393168
2022-11-20,553.4064294230369,175.03252310519574,992.727269025341
2022-11-21,553.4862305483097,153.72909840541269,949.6541950224215
2022-11-22,553.5660316735825,135.5898703412234,959.5647972581143
2022-11-23,553.6458327988553,114.71259045464181,971.4906205854165
2022-11-24,553.725633924128,128.59944627643964,967.9033401580828
2022-11-25,553.8054350494008,96.8448967747471,975.5593148613773
2022-11-26,553.8852361746737,116.32113155178321,963.4707789160708
2022-11-27,553.9650372999464,124.64465269130541,937.7110853100966
2022-11-28,554.0448384252192,128.2035533538449,971.8121679938795
2022-11-29,554.1246395504919,126.00358065424814,967.5966041037769
2022-11-30,554.2044406757647,121.45364987690157,978.7244171630275
2022-12-01,554.2842418010375,100.7420946468778,937.5861122055876
2022-12-02,554.3640429263102,138.05261984999248,985.8687609408842
2022-12-03,554.443844051583,122.00427154324007,996.2394488403905
2022-12-04,554.5236451768558,108.9295622031485,982.8678552367085
2022-12-05,554.6034463021285,128.97662867367785,980.0939018169547
2022-12-06,554.6832474274013,127.53165224935653,975.2559148537106
2022-12-07,554.763048552674,121.31040702823383,986.3191149821974
2022-12-08,554.8428496779469,131.5198568816635,969.8866815585549
2022-12-09,554.9226508032197,155.7622118999995,1017.9200377424917
2022-12-10,555.0024519284924,120.13999013200329,996.8612893200424
2022-12-11,555.0822530537652,119.50604045287334,963.9967746721662
2022-12-12,555.162054179038,122.4943578892296,988.3484775060042
2022-12-13,555.2418553043108,138.39133442505067,1028.633830454942
2022-12-14,555.3216564295835,95.552376930531,963.0490619063361
2022-12-15,555.4014575548563,136.75482118512517,960.647664736993
2022-12-16,555.481258680129,118.89823801066538,982.7748649044773
2022-12-17,555.5610598054019,122.91727629102827,997.5204318371699
2022-12-18,555.6408609306746,147.67379049083127,996.8050267561047
2022-12-19,555.7206620559474,130.01176919238154,940.6107910697469
2022-12-20,555.8004631812202,112.9304000021406,976.3759738813761
2022-12-21,555.8802643064929,111.71078602154957,1011.7442672608828
2022-12-22,555.9600654317657,121.62507709011345,1005.7210923303226
2022-12-23,556.0398665570384,112.75517798049795,983.5355374057392
2022-12-24,556.1196676823113,114.74167796188895,970.6623689748358
2022-12-25,556.199468807584,108.28887308790006,973.7108234007528
2022-12-26,556.2792699328568,93.50312271839131,958.7944829644067
2022-12-27,556.3590710581295,125.66931014169415,1007.5811802441458
2022-12-28,556.4388721834023,110.42380515547825,994.5562821524695
2022-12-29,556.5186733086751,149.7005403226742,1003.6272141819179
2022-12-30,556.5984744339478,125.47042698262537,956.4240631585812
2022-12-31,556.6782755592207,109.43928060230745,972.5327076391818
2023-01-01,556.7580766844934,117.70037733631625,971.8587646304023
2023-01-02,556.8378778097663,159.70238844666565,1010.3432714468615
2023-01-03,556.9176789350389,116.85087242474238,979.9673301963852
2023-01-04,556.9974800603118,113.8535348756673,959.6103715105824
2023-01-05,557.0772811855845,126.69111817386154,1000.264805697034
2023-01-06,557.1570823108573,139.23923098141987,971.8523486170895
2023-01-07,557.23688343613,130.6180332530869,968.9499176895841
2023-01-08,557.3166845614028,126.5461164513419,977.5741623030133
2023-01-09,557.3964856866756,105.67440140772167,1005.5937428649785
2023-01-10,557.4762868119484,115.83796430266577,978.5854454510775
2023-01-11,557.5560879372212,135.76615059850616,977.9964926905043
2023-01-12,557.6358890624939,142.12041979835743,1000.4752143395027
2023-01-13,557.7156901877667,137.9695542443888,968.4493697372423
2023-01-14,557.7954913130395,124.80281819995265,982.1142816302846
2023-01-15,557.875292458947,119.86194541337129,983.8810625547511
2023-01-16,557.9550936048547,126.47022351288426,954.0063212534416
2023-01-17,558.0348947507621,134.79457518466634,1013.824403975095
2023-01-18,558.1146958966698,116.38385709943717,974.559748393774
2023-01-19,558.1944970425772,130.48755402144928,985.23187861071
2023-01-20,558.2742981884849,114.96571085989709,990.1778954489952
2023-01-21,558.3540993343923,123.7752262109471,1010.7424289783927
2023-01-22,558.4339004802999,142.78148038678742,1011.3421231065504
2023-01-23,558.5137016262074,134.37499251756498,968.9139454472142
2023-01-24,558.593502772115,149.55955218763333,1002.07437295183
2023-01-25,558.6733039180225,146.77533319386237,977.3342682560083
2023-01-26,558.7531050639301,140.27473763736052,996.440159069312
2023-01-27,558.8329062098376,147.56923810968473,991.6282290111263
2023-01-28,558.9127073557452,156.36374465036536,991.825232736227
2023-01-29,558.9925085016527,147.3116275705414,1003.2808948356654
2023-01-30,559.0723096475602,124.76342432142066,973.8597182656861
2023-01-31,559.1521107934677,145.67574441448826,992.5164082155118
2023-02-01,559.2319119393753,135.11194685889566,966.4012647696308
2023-02-02,559.3117130852828,99.74724076473083,1018.2133896954962
2023-02-03,559.3915142311904,146.3780442825511,951.5947506792035
2023-02-04,559.4713153770979,74.3429569964395,1002.2899407573793
2023-02-05,559.5511165230055,143.5236502370321,982.3935189448999
2023-02-06,559.630917668913,144.7096788822391,994.3610793213677
2023-02-07,559.7107188148206,101.7787672434785,994.8041520944124
2023-02-08,559.790519960728,141.70221881109853,1006.1609258764186
2023-02-09,559.8703211066356,147.33642727421116,989.0405262234901
2023-02-10,559.9501222525431,124.79727341833737,990.1664622001282
2023-02-11,560.0299233984507,108.42378866383555,989.0185982856835
2023-02-12,560.1097245443582,149.26674035848598,1005.8493813773392
2023-02-13,560.1895256902658,117.55592091247067,1005.9849095516222
2023-02-14,560.2693268361733,141.8212653146256,966.0676648494607
2023-02-15,560.3491279820809,148.60702227648508,975.7078718966663
2023-02-16,560.4289291279883,132.37116096571478,997.7807298270127
2023-02-17,560.5087302738959,110.18836127127736,998.0525624540917
2023-02-18,560.5885314198035,106.61269702332679,981.4398388699168
2023-02-19,560.668332565711,118.72477418827351,988.6915519267448
2023-02-20,560.7481337116186,152.19429506095457,974.0598266557591
2023-02-21,560.8279348575261,153.57239036361136,984.4387782577415
2023-02-22,560.9077360034337,136.15167608572153,999.4934742202797
2023-02-23,560.9875371493413,120.72537028310443,977.0486943301529
2023-02-24,561.0673382952488,112.61545870532231,967.3990758210786
2023-02-25,561.1471394411564,174.47682086255284,1008.6897836466821
2023-02-26,561.2269405870638,161.71746807822586,999.1405236753739
2023-02-27,561.3067417329714,120.04357773000915,971.1421482832603
2023-02-28,561.3865428788789,166.72445385140406,1015.1615474958935
2023-03-01,561.4663440247865,155.8521549548487,967.1519696444763
2023-03-02,561.546145170694,161.97102383159722,1017.4224223983864
2023-03-03,561.6259463166016,147.2908187115671,973.735596325781
